	city	lat	long	color
434	dedemsvaart	52.59835295	6.47684163519722	rgb(244,109,67)
435	exloo	52.8866639	6.861023238869059	rgb(254,224,139)
436	buitenpost	53.24873305	6.14990300226987	rgb(215,48,39)
437	spakenburg	52.2502277	5.3768517	rgb(26,152,80)
438	kaatsheuvel	51.65850715	5.04512621304013	rgb(253,174,97)
439	burgum	53.20185235	5.9969607538586	rgb(217,239,139)
440	geldermalsen	51.8799104	5.2877621	rgb(217,239,139)
441	drogeham	53.2024195	6.113177868433518	rgb(220,220,220)
442	helmond	51.47356795	5.667108988506451	rgb(215,48,39)
443	sondel	52.8629725	5.611824129496161	rgb(217,239,139)
444	nieuw- vennep	52.26271205	4.63519370856647	rgb(217,239,139)
445	nijemirdum	52.84954370000001	5.58591135525596	rgb(220,220,220)
446	domburg	51.5616025	3.4996962922465302	rgb(253,174,97)
447	gorinchem	51.84218720000001	4.97460046726009	rgb(254,224,139)
448	stadskanaal	52.9925618	6.9624466	rgb(215,48,39)
449	dorst	51.59025	4.85912	rgb(254,224,139)
450	jorwert	53.145109	5.70468416259225	rgb(220,220,220)
451	rumpt	51.87216905	5.182472818288541	rgb(166,217,106)
452	limmen	52.56430715	4.6926413929778885	rgb(253,174,97)
453	breugel	51.5174723	5.5092804000000015	rgb(215,48,39)
454	ophemert	51.84703270000001	5.37138267133741	rgb(166,217,106)
455	sittard	51.0051105	5.86947362636541	rgb(215,48,39)
456	maassluis	51.9266671	4.24400065715733	rgb(253,174,97)
457	rijnsburg	52.198385	4.44970719883475	rgb(26,152,80)
458	ooltgensplaat	51.67759155	4.34841521385791	rgb(166,217,106)
459	schoondijke	51.35457375	3.56321272454284	rgb(215,48,39)
460	lonneker	52.2501094	6.909841900000001	rgb(254,224,139)
461	de kwakel	52.2336018	4.78130379920329	rgb(254,224,139)
462	opheusden	51.93723775	5.61228244894963	rgb(254,224,139)
463	ijzendoorn	51.9063451	5.52750347191075	rgb(253,174,97)
464	kesteren	51.93446275	5.57269735702628	rgb(254,224,139)
465	kortenhoef	52.23509275	5.08874889254374	rgb(215,48,39)
466	berkel	52.1633784	6.4186474	rgb(254,224,139)
467	rilland	51.4190688	4.20065799273471	rgb(254,224,139)
468	riel	51.51012405	5.0053420359703615	rgb(253,174,97)
469	nieuw-dordrecht	52.749210700000006	6.968285558991702	rgb(166,217,106)
470	oldekerk	53.2274345	6.329502535241881	rgb(102,189,99)
471	reek	51.74489675	5.68381114020517	rgb(253,174,97)
472	deil	51.87619185	5.24629343252604	rgb(253,174,97)
473	emmeloord	52.7086144	5.75686774594234	rgb(217,239,139)
474	vaassen	52.28261295	5.91572689646094	rgb(215,48,39)
475	bunschoten spakenburg	52.23996745	5.36133848585073	rgb(215,48,39)
476	hengelo gld	52.0537709	6.3352529679637515	rgb(220,220,220)
477	rijssen	52.29900825	6.5079883231818485	rgb(217,239,139)
478	bocholtz	50.81656985	5.999080090287981	rgb(217,239,139)
479	's heerenbroek	52.5360483	6.0115596931700885	rgb(253,174,97)
480	tjalleberd	53.0103373	5.93933623013381	rgb(215,48,39)
481	nijmegn			rgb(220,220,220)
482	westerhaar-vriezenveensewijk	52.45250045	6.63158731185367	rgb(217,239,139)
483	boornbergum	53.08326339999999	6.025639600014089	rgb(215,48,39)
484	brunssum	50.94382155	5.97482508471928	rgb(215,48,39)
485	schaijk	51.7332828	5.62459526049222	rgb(254,224,139)
486	zelhem	52.00694595	6.343216993268171	rgb(215,48,39)
487	heeze	51.38674945	5.57303490525828	rgb(220,220,220)
488	harskamo			rgb(254,224,139)
489	harskamp	52.130626	5.765366535438651	rgb(254,224,139)
490	gorredijk	52.99385529999999	6.06330294865988	rgb(166,217,106)
491	den haaag			rgb(254,224,139)
492	egmond aan den hoef	52.62602575	4.6738373213095	rgb(215,48,39)
493	bavel	51.56565	4.82961	rgb(217,239,139)
494	vreeland	52.23967885	5.03873810007712	rgb(220,220,220)
495	oldeholtpade	52.8884047	6.0438029374149	rgb(18,106,56)
496	son en breugel	51.5178128	5.49143470757426	rgb(215,48,39)
497	udenhout	51.6119112	5.140906200000001	rgb(220,220,220)
498	harkema	53.1855221	6.1335778185570895	rgb(217,239,139)
499	bolsward	53.06393685	5.52367215768616	rgb(253,174,97)
500	eenrum	53.37145975	6.45343469266126	rgb(215,48,39)
501	sint annaparochie	53.2763089	5.6546355	rgb(215,48,39)
502	slochteren	53.21308345	6.79842396838503	rgb(26,152,80)
503	ureterp	53.0960966	6.16637060894542	rgb(166,217,106)
504	sint jacobiparochie	53.27295079999999	5.6079776	rgb(254,224,139)
505	mûnein	53.2489762	5.925514917384992	rgb(215,48,39)
506	oosterwolde	53.001968700000006	6.292133563905652	rgb(215,48,39)
507	hengelo gld	52.0537709	6.3352529679637515	rgb(220,220,220)
508	wanneperveen	52.70552945	6.11581490675128	rgb(254,224,139)
509	winsum gn	53.3339204	6.51570653553393	rgb(215,48,39)
510	westerhaar - vroezenveensewijk			rgb(166,217,106)
511	westerhaar- vroezenveensewijk			rgb(217,239,139)
512	wijk bij duurstede	51.97750739999999	5.32692972728341	rgb(254,224,139)
513	hazerswoude dorp	52.10268755	4.59463070191538	rgb(217,239,139)
514	rhenoy	51.8976174	5.15005121404616	rgb(166,217,106)
515	venhorst	51.6078713	5.730156240826019	rgb(217,239,139)
516	oisterwijk	51.5778742	5.1938100999999985	rgb(217,239,139)
517	vleuten	52.10132345	5.0009576673543705	rgb(254,224,139)
518	heesch	51.7120661	5.5173564072855115	rgb(217,239,139)
519	wildervank	53.06438765	6.863462207372942	rgb(217,239,139)
520	oranjewoud	52.94906345	5.96816965547217	rgb(215,48,39)
521	hertme	52.32011865	6.760329612109599	rgb(166,217,106)
522	lieshout	51.5179295	5.59149710990463	rgb(217,239,139)
523	oldenzaal	52.30853685	6.914603743122242	rgb(217,239,139)
524	veeningen	52.6635173	6.37710465973428	rgb(215,48,39)
525	oudenbosch	51.59145575	4.53784702365038	rgb(220,220,220)
526	goutum	53.17731355	5.80448857576375	rgb(217,239,139)
527	waddinxveen	52.04434370000001	4.64159612038075	rgb(217,239,139)
528	sevenum	51.40266955	6.022923091338072	rgb(217,239,139)
529	ens	52.64536800000001	5.823838713910768	rgb(217,239,139)
530	nieuwolda	53.24048905	6.970618180061082	rgb(254,224,139)
531	son	51.5176506	5.4881902999999985	rgb(215,48,39)
532	heeg	52.9728538	5.6026619753992986	rgb(217,239,139)
533	deest	51.88193125	5.666785810220982	rgb(215,48,39)
534	berkel en rodernijs			rgb(220,220,220)
535	foxhol	53.16795055	6.71410969646214	rgb(217,239,139)
536	dronten	52.53172775	5.75053478514506	rgb(217,239,139)
537	olst	52.3385606	6.138703907935129	rgb(215,48,39)
538	den boscb			rgb(253,174,97)
539	driebergen	52.0579552	5.2557767	rgb(215,48,39)
540	wageningen	51.9685817	5.66829806182796	rgb(244,109,67)
541	muiden	52.3509477	5.07225074642534	rgb(215,48,39)
542	amsterdam zuidoost	52.3105137	4.9606947	rgb(253,174,97)
543	weesp	52.30444305	5.05853435200663	rgb(166,217,106)
544	assendeflt			rgb(220,220,220)
545	rotterdamse	52.0474177	4.35186267890828	rgb(166,217,106)
546	schagen	52.784346	4.78914914516612	rgb(217,239,139)
547	noordwijkerhout	52.26301415	4.4951818528780985	rgb(254,224,139)
548	zevenhuizen gr	53.3850427	6.6918451	rgb(220,220,220)
549	linschoten	52.064269	4.9128037	rgb(166,217,106)
550	vinkel	51.7055171	5.4614965	rgb(253,174,97)
551	waalwijk	51.69515285	5.066756061520031	rgb(215,48,39)
552	tiel passewaaij	51.8736724	5.3918894	rgb(215,48,39)
553	aalten	51.92856679999999	6.5809018	rgb(215,48,39)
554	verndam			rgb(220,220,220)
555	medemblkk			rgb(254,224,139)
556	harmelen	52.0991729	4.966047610183	rgb(220,220,220)
557	elburg	52.44528390000001	5.8407262000000015	rgb(166,217,106)
558	naarden	52.30320225	5.16298752664407	rgb(254,224,139)
559	schipluiden	51.97466005	4.313965832736391	rgb(253,174,97)
560	tegelen	51.33558729999999	6.15683022716294	rgb(166,217,106)
561	hollandscheveld	52.6869488	6.52499063927245	rgb(215,48,39)
562	roderwolde	53.17485285	6.46747497939891	rgb(166,217,106)
563	someren - eind	51.35716	5.73416	rgb(254,224,139)
564	posterholt	51.1195975	6.03147376642456	rgb(217,239,139)
565	horn	51.21377875	5.93624738233385	rgb(220,220,220)
566	hoogvliet	51.8606172	4.3667642	rgb(166,217,106)
567	geldrop	51.4221992	5.55918218839069	rgb(217,239,139)
568	dalfsen/hoonhorst	52.4906644	6.2277065	rgb(217,239,139)
569	waardenburg	51.8367994	5.2519338692127	rgb(253,174,97)
570	ryptsjerk	53.22869839999999	5.90920866398628	rgb(220,220,220)
571	zaaandam			rgb(220,220,220)
572	riethoven	51.3598586	5.384524860186301	rgb(220,220,220)
573	damwald	53.29253325	5.99283248229542	rgb(26,152,80)
574	boven pekela	53.0321083	6.930317999999999	rgb(253,174,97)
575	ammerstol	51.9275162	4.80716411537184	rgb(215,48,39)
576	urk	52.70851585	5.4401282088097	rgb(220,220,220)
577	heiligerlee	53.15645535	7.00944102976884	rgb(166,217,106)
578	wapse	52.86746595	6.266004363649992	rgb(220,220,220)
579	wapserveen	52.81844675	6.223539739192232	rgb(220,220,220)
580	ansterdam			rgb(220,220,220)
581	oude-tonge	51.6829549	4.19890025415848	rgb(217,239,139)
582	genemuiden	52.6086405	6.023144355117849	rgb(220,220,220)
583	swolgen	51.4924697	6.12296324607281	rgb(254,224,139)
584	emmer-compascuum	52.80587345	7.01042728269133	rgb(166,217,106)
585	overijssel	52.4254143	6.4610610999999984	rgb(217,239,139)
586	haren gn	53.16807950000001	6.59593356128791	rgb(253,174,97)
587	hoedekenskerke	51.4241858	3.9229041864233305	rgb(166,217,106)
588	krabbendijke	51.4386951	4.10928104037608	rgb(220,220,220)
589	bakhuizen	52.8674605	5.45526990064076	rgb(220,220,220)
590	diever	52.8636009	6.32525998867083	rgb(253,174,97)
591	nietap	53.16567945	6.4058494956471215	rgb(166,217,106)
592	hoofdorp			rgb(254,224,139)
593	smilde	52.94376	6.451741093700111	rgb(215,48,39)
594	witmarsum	53.09899685	5.476854407095098	rgb(26,152,80)
595	noord-scharwoude	52.69967075	4.79807977580624	rgb(220,220,220)
596	kamerik	52.12728885	4.901149198153232	rgb(217,239,139)
597	‘s-hertogenbosch			rgb(254,224,139)
598	ijhorst	52.64781070000001	6.300278901186808	rgb(215,48,39)
599	zwanenburg	52.3717084	4.73550970364382	rgb(253,174,97)
600	eerbeek	52.0951883	6.06018407538723	rgb(215,48,39)
601	marknesse	52.7097745	5.88787574770074	rgb(254,224,139)
602	harlingen	53.1274715	5.2794661758995005	rgb(217,239,139)
603	blokker	52.6582243	5.08100817571512	rgb(253,174,97)
604	boskoop	52.0791393	4.6735981789504	rgb(26,152,80)
605	haren	53.1708731	6.606090700000001	rgb(220,220,220)
606	sint pancras	52.66075285	4.78847492366165	rgb(215,48,39)
607	vessem	51.419252	5.2882066	rgb(166,217,106)
608	glimmen	53.1387215	6.6282807	rgb(166,217,106)
609	emmercompas			rgb(166,217,106)
610	goor	52.2392664	6.587234749756888	rgb(220,220,220)
611	drachtstercompagnie	53.1321801	6.146267193994559	rgb(253,174,97)
612	baexem	51.2288401	5.88419653252025	rgb(254,224,139)
613	maasdijk	51.95646315	4.21133237286256	rgb(215,48,39)
614	wezep	52.45441089999999	5.997782476387512	rgb(244,109,67)
615	de rips	51.5552335	5.6992203	rgb(220,220,220)
616	medemblik	52.768691	5.106195	rgb(220,220,220)
617	enkhuizen	52.75771949999999	5.32069409037035	rgb(217,239,139)
618	sleeuwijk	51.81253035	4.94091794711166	rgb(217,239,139)
619	hank	51.7364499	4.88749818559268	rgb(253,174,97)
620	helden	51.3207911	5.999173000000001	rgb(217,239,139)
621	koudekerk aan den rijn	52.1435629	4.5947974029668215	rgb(217,239,139)
622	barchem	52.1222554	6.441885368889871	rgb(220,220,220)
623	wirdum	53.1469802	5.801558886232599	rgb(18,106,56)
624	bitgummole	53.23685425	5.71349271466653	rgb(253,174,97)
625	tricht	51.90866745	5.2616516024062	rgb(215,48,39)
626	beekbergen	52.1389326	5.97702724238724	rgb(217,239,139)
627	ommeren	51.93619025	5.4751555999301385	rgb(166,217,106)
628	ittervoort	51.1731628	5.82286037880552	rgb(254,224,139)
629	beugen	51.67352925	5.93713679464704	rgb(220,220,220)
630	oegstgeest	52.1833669	4.47212943391864	rgb(254,224,139)
631	enter	52.2951807	6.577397200000001	rgb(217,239,139)
632	thesinge	53.27250155	6.655239107972831	rgb(220,220,220)
633	zwartemeer	52.70158290000001	7.04368590216789	rgb(254,224,139)
634	neede	52.1504615	6.58998844706091	rgb(166,217,106)
635	akkrum	53.0552777	5.8181537089310895	rgb(254,224,139)
636	hoek van holland	51.96912085	4.15823425755944	rgb(254,224,139)
637	franeker	53.18382835	5.55292890936074	rgb(166,217,106)
638	bergen op zoom	51.4965864	4.28974079726371	rgb(166,217,106)
639	zierikzee	51.63677795	3.89316053950923	rgb(26,152,80)
640	beetsterzwaag	53.05461429999999	6.08179934726381	rgb(254,224,139)
641	nijeholtpade	52.9173458	6.0798304650688895	rgb(253,174,97)
642	babberich	51.9062994	6.12567660039888	rgb(217,239,139)
643	vogelwaarde	51.32577785	3.9700218881475697	rgb(166,217,106)
644	diepenveen	52.29636875	6.15041252142236	rgb(215,48,39)
645	bruinisse	51.6527898	4.17110319635297	rgb(253,174,97)
646	busssum	52.27044915	5.170439109285518	rgb(220,220,220)
647	wedde	53.0795875	7.061674056363572	rgb(215,48,39)
648	zaltbommel	51.80498155	5.25456598621679	rgb(215,48,39)
649	duivendrecht	52.3234795	4.936527099999998	rgb(26,152,80)
650	hilegom			rgb(166,217,106)
651	hillegom	52.29482605	4.57297125640167	rgb(254,224,139)
652	't veld	52.7468939	4.85110542737947	rgb(166,217,106)
653	nijbroek	52.2979102	6.05550291964162	rgb(215,48,39)
654	nuenen	51.48603	5.54400698882424	rgb(220,220,220)
655	bleskensgraaf	51.8721134	4.782755	rgb(253,174,97)
656	grou	53.0967058	5.852169353529849	rgb(217,239,139)
657	julianadorp	52.89983325	4.74772752309058	rgb(215,48,39)
658	appelscha	52.94017660000001	6.34555604488843	rgb(166,217,106)
659	zandvoort	52.3595916	4.53252402994204	rgb(220,220,220)
660	tholen	51.5354462	4.223281299999999	rgb(166,217,106)
661	pieterburen	53.411091000000006	6.4484463491065585	rgb(166,217,106)
662	waspik	51.6872982	4.94693100786476	rgb(166,217,106)
663	lienden	51.944812	5.53917744484223	rgb(215,48,39)
664	oosterbeek	51.98510305	5.83798420274263	rgb(215,48,39)
665	koekange	52.70366679999999	6.3155805339653215	rgb(220,220,220)
666	tuitjenhorn	52.7392298	4.74872710439028	rgb(254,224,139)
667	almen	52.1631079	6.29379565072086	rgb(166,217,106)
668	hout-blerick	51.360028	6.12681	rgb(26,152,80)
669	naaldwijk	51.99231945	4.20975961554223	rgb(217,239,139)
670	nieuw amsterdam	52.71066125	6.86670901273439	rgb(253,174,97)
671	soesterberg	52.1230382	5.300334131784871	rgb(215,48,39)
672	ederveen	52.0591152	5.583084978581669	rgb(217,239,139)
673	reuver	51.27539095	6.094988880197259	rgb(220,220,220)
674	kollumerpomp	53.32564895	6.19139522791538	rgb(217,239,139)
675	mantgum	53.12659505	5.7253613005213	rgb(215,48,39)
676	wijthmen	52.4875512	6.1715197	rgb(166,217,106)
677	glanerbrug	52.2155505	6.970111099999999	rgb(215,48,39)
678	millingen	52.49014	6.2632	rgb(220,220,220)
679	zetten	51.92878895	5.7186146965404285	rgb(220,220,220)
680	het dorp ee			rgb(215,48,39)
681	axel	51.27531315	3.92886546585918	rgb(215,48,39)
682	wilhelminaoord	52.86250749999999	6.160799100834462	rgb(217,239,139)
683	raamsdonksveer	51.69603635	4.87531213501929	rgb(254,224,139)
684	oostwold oldambt	53.2156517	7.0431840382112805	rgb(217,239,139)
685	oostzaan	52.45218065	4.868548732505019	rgb(215,48,39)
686	beek-ubbergen	51.83257920000001	5.9117402000000006	rgb(244,109,67)
687	loenen aan de vecht	52.22763205	5.0131143895955805	rgb(217,239,139)
688	reeuwijk	52.04503295	4.72877519449821	rgb(217,239,139)
689	ijsselmuiden	52.56396385	5.9401713041453315	rgb(215,48,39)
690	wilp	52.2175992	6.10585929417838	rgb(166,217,106)
691	kootwijkerbroek	52.1550399	5.6786193132930185	rgb(215,48,39)
692	oud beijerland	51.80812165	4.40932445468359	rgb(18,106,56)
693	de bilt	52.1038467	5.19093085070224	rgb(217,239,139)
694	oudwoude	53.2972965	6.119128562917769	rgb(215,48,39)
695	in papendrecht	51.83482915	4.7047943772019405	rgb(217,239,139)
696	haaksbergen	52.16212075	6.77535377710186	rgb(254,224,139)
697	donkerbroek	53.0183588	6.238020320920299	rgb(217,239,139)
698	utrechty			rgb(253,174,97)
699	westerbork	52.85236505	6.60361492878404	rgb(254,224,139)
700	waskemeer	53.05260095	6.27464901530139	rgb(217,239,139)
701	bathmen	52.25330945	6.32259563092187	rgb(253,174,97)
702	wiuwert	53.1090786	5.6990856262399605	rgb(215,48,39)
703	vries	53.0763473	6.57318869909395	rgb(215,48,39)
704	oostburg	51.3276019	3.4922057	rgb(166,217,106)
705	haar	53.13213	6.22466	rgb(253,174,97)
706	nieuwleusen	52.57318855	6.2664813927436605	rgb(215,48,39)
707	almere p	52.4417588	5.20931491493541	rgb(220,220,220)
708	nijkerkerveen	52.19408605	5.467163425097669	rgb(217,239,139)
709	laag zuthem	52.4589958	6.1736547	rgb(166,217,106)
710	gelderland	52.1014041	5.9515701	rgb(254,224,139)
711	zuidbroek	53.16919655	6.8628284221667	rgb(215,48,39)
712	ouddorp	51.80180115	3.8851339453705096	rgb(26,152,80)
713	veghel	51.6045656	5.53420266855897	rgb(215,48,39)
714	badhoevedorp	52.33004435	4.77917443391308	rgb(215,48,39)
715	ten post	53.29155935	6.74226154164994	rgb(253,174,97)
716	eesveen	52.82752455	6.1214134915656695	rgb(253,174,97)
717	utrecht.	52.08095165	5.12768031549829	rgb(217,239,139)
718	tzummarum	53.24149965	5.54492108101967	rgb(217,239,139)
719	lemelerveld	52.44677835	6.330255807501709	rgb(253,174,97)
720	terheijden	51.64631395	4.74426332082306	rgb(254,224,139)
721	grijpskerk	53.26903305	6.30248315038017	rgb(217,239,139)
722	westerhaar- vriezenveensewijk	52.45250045	6.63158731185367	rgb(254,224,139)
723	westerhaar vriezenveensewijk	52.45250045	6.63158731185367	rgb(166,217,106)
724	akersloot	52.56539405	4.73208602618816	rgb(215,48,39)
725	eemnes	52.2547415	5.28607099551365	rgb(220,220,220)
726	nieuw-weerdinge	52.84259995	6.960600350753441	rgb(253,174,97)
727	appingedam	53.31872515	6.844171069672519	rgb(220,220,220)
728	bakkeveen	53.0742343	6.27819905601111	rgb(220,220,220)
729	halsteren	51.5261737	4.268448982860471	rgb(253,174,97)
730	oude pekela	53.09122365	7.003277298463651	rgb(254,224,139)
731	hoornaar	51.87318795	4.94080019606789	rgb(215,48,39)
732	damwoude	53.2903821	5.9994803	rgb(253,174,97)
733	damwâld	53.29253325	5.99283248229542	rgb(215,48,39)
734	vaals	50.7710157	6.019049	rgb(254,224,139)
735	spaarndam	52.41212495	4.70293015841096	rgb(254,224,139)
736	vorden	52.1011179	6.34349825270813	rgb(253,174,97)
737	hansweert	51.4551424	3.96586728768546	rgb(166,217,106)
738	heenvliet	51.860961	4.22818428948856	rgb(217,239,139)
739	hommerts	52.97829875	5.660022006919639	rgb(217,239,139)
740	asten	51.4043498	5.7449218	rgb(217,239,139)
741	nieuwkoop	52.1405891	4.7866964979	rgb(254,224,139)
742	westervoort	51.9597557	5.96826623188547	rgb(217,239,139)
743	lobith	51.86561355	6.13397317784375	rgb(166,217,106)
744	diepenheim	52.192933	6.570880301294	rgb(217,239,139)
745	monnickendam	52.45525315	5.02029351196011	rgb(220,220,220)
746	oudehaske	52.9621177	5.873283013136178	rgb(217,239,139)
747	rottum	53.38187455	6.621218889541451	rgb(217,239,139)
748	mussel	52.955742	7.04323439873859	rgb(217,239,139)
749	ingen	51.96202075	5.48565871759878	rgb(215,48,39)
750	wilnis	52.18653755	4.89546153881914	rgb(220,220,220)
751	oldemarkt	52.82491135	5.95428855062329	rgb(217,239,139)
752	amsterda	52.3727598	4.8936041	rgb(215,48,39)
753	wemeldinge	51.5247386	3.9901617108977	rgb(253,174,97)
754	haarzuilens	52.1254563	4.98990255199412	rgb(215,48,39)
755	burdaard	53.2929549	5.88352143425753	rgb(217,239,139)
756	westwoud	52.6805141	5.131143408242711	rgb(254,224,139)
757	hoevelaken	52.1815131	5.46236789183525	rgb(253,174,97)
758	spijk gn	53.40084035	6.832359300429079	rgb(217,239,139)
759	feanwâlden	53.24618465	5.980118858116571	rgb(220,220,220)
760	wehe den hoorn	53.35662455	6.421192092031911	rgb(253,174,97)
761	wehe-den hoorn	53.35662455	6.421192092031911	rgb(166,217,106)
762	volendam	52.500514	5.077832966704911	rgb(26,152,80)
763	oudehorne	52.95836070000001	6.08348934403468	rgb(217,239,139)
764	barger compascuum	52.75192375	7.0459867069009805	rgb(254,224,139)
765	elsloo	50.9500689	5.77207563025264	rgb(166,217,106)
766	de knipe	52.96432975	5.98913315172282	rgb(254,224,139)
767	makkum	52.99633605	5.27097595218688	rgb(253,174,97)
768	sassenheim	52.2186324	4.52351748857348	rgb(215,48,39)
769	ommen	52.52087120000001	6.425374099999999	rgb(217,239,139)
770	herveld	51.9131873	5.7486310321117005	rgb(220,220,220)
771	kwadijk	52.53218185	4.9857122617400496	rgb(215,48,39)
772	warder	52.5494625	5.0516518270768	rgb(220,220,220)
773	wagenborgen	53.25695	6.934080000000002	rgb(166,217,106)
774	langezwaag	52.98796289999999	6.01400270562295	rgb(215,48,39)
775	blijham	53.11842365	7.073071012814308	rgb(254,224,139)
776	gouderak	51.97984345	4.6862996891025706	rgb(215,48,39)
777	nieuwerkerk aan den ijssel	51.96635055	4.60902684723234	rgb(253,174,97)
778	earnew6ald			rgb(217,239,139)
779	laren gld			rgb(217,239,139)
780	vlaardimgen			rgb(217,239,139)
781	capelle aan de ijssel	51.9386206	4.57653993476606	rgb(166,217,106)
782	limmem			rgb(253,174,97)
783	breezand	52.89197829999999	4.82546423105175	rgb(217,239,139)
784	weiteveen	52.66911645	7.006515990568251	rgb(217,239,139)
785	rhenen	51.9808476	5.574562366830992	rgb(217,239,139)
786	krimpen a d ijssel			rgb(18,106,56)
787	voorhout	52.22766035	4.49253703445982	rgb(217,239,139)
788	venlo-blerick	51.3617438	6.132131299999998	rgb(215,48,39)
789	ootmarsum	52.40951	6.902395409794692	rgb(217,239,139)
790	deurningen	52.3016141	6.8401727205469	rgb(166,217,106)
791	eibergen	52.08717925	6.63669148185837	rgb(244,109,67)
792	alphen ad rijn			rgb(217,239,139)
793	vlissingen	51.49433865	3.41500576760136	rgb(215,48,39)
794	saasveld	52.3376634	6.79969858568905	rgb(166,217,106)
795	oldehove	53.29906135	6.385357737499518	rgb(217,239,139)
796	overdinkel	52.2350581	7.0368297	rgb(217,239,139)
797	nijverdal	52.3607505	6.47945966613386	rgb(244,109,67)
798	uffelte	52.7907688	6.278348407715219	rgb(217,239,139)
799	almel			rgb(253,174,97)
800	benschop	52.00554645	4.96498829875828	rgb(215,48,39)
801	grolloo	52.931871	6.67287944336752	rgb(215,48,39)
802	‘s gravenzande			rgb(166,217,106)
803	zwartsluis	52.6339425	6.04646702156188	rgb(215,48,39)
804	wolphaartsdijk	51.52674295	3.7872609797638	rgb(253,174,97)
805	't harde	52.39945145	5.888719083770501	rgb(215,48,39)
806	eelderwolde	53.17830840000001	6.538073545341032	rgb(215,48,39)
807	tynaarlo	53.0790514	6.6199304	rgb(166,217,106)
808	rotterdam zuid	51.9049278	4.5099385000000005	rgb(215,48,39)
809	2e exloermond	52.90982735	6.948788262236	rgb(215,48,39)
810	staphorst	52.6450286	6.1905128308304915	rgb(253,174,97)
811	noord scharwoude	52.69967075	4.79807977580624	rgb(217,239,139)
812	alphen a/d rijn			rgb(253,174,97)
813	borne	52.3004342	6.75492254872686	rgb(253,174,97)
814	krimpen a/d ijssel			rgb(217,239,139)
815	creil	52.77408135	5.57047577566072	rgb(220,220,220)
816	oosthuizen	52.57537745	5.02850983856806	rgb(215,48,39)
817	wommels	53.10417320000001	5.57794749944349	rgb(217,239,139)
818	vriescheloo	53.07705	7.11907	rgb(254,224,139)
819	uitgeest	52.52329395	4.73746699027213	rgb(253,174,97)
820	marum	53.1440983	6.2644653	rgb(254,224,139)
821	zeerijp	53.3542895	6.754298541972599	rgb(220,220,220)
822	boerakker	53.1868952	6.3291519	rgb(215,48,39)
823	eastermar	53.17664945	6.07021217719715	rgb(254,224,139)
824	kuinre	52.79938035	5.841393313722191	rgb(220,220,220)
825	wanroij	51.650541	5.817778010497348	rgb(253,174,97)
826	vollenhove	52.6729916	5.952996307118	rgb(217,239,139)
827	zuidalaren			rgb(215,48,39)
828	laren	52.24253135	5.21624403043807	rgb(217,239,139)
829	westeremden	53.34724010000001	6.70263581175261	rgb(217,239,139)
830	bloemendaal	52.4036594	4.619768700000002	rgb(217,239,139)
831	de lutte	52.31435135	6.9964380115184985	rgb(220,220,220)
832	bunschoten-spakenburg	52.23996745	5.36133848585073	rgb(215,48,39)
833	beuningen, gelderland	51.85859	5.76749	rgb(254,224,139)
834	emmeloorc			rgb(220,220,220)
835	krimpen aan drn ijssel			rgb(18,106,56)
836	tolbert	53.17986060000001	6.3529339721780715	rgb(215,48,39)
837	opende	53.16970535	6.20911633225806	rgb(217,239,139)
838	s-gravenzande	51.9966063	4.15880471451348	rgb(217,239,139)
839	katwijk zh	52.19660355	4.39680477612367	rgb(26,152,80)
840	‘s hertogenbosch			rgb(254,224,139)
841	rasquert	53.37135065	6.52645894129012	rgb(254,224,139)
842	wervershoof	52.7375095	5.13933886405006	rgb(217,239,139)
843	makkinga	52.97692505	6.22101651375551	rgb(217,239,139)
844	wijster	52.8063214	6.51610569927185	rgb(26,152,80)
845	willemstad	12.1091242	-68.9316546	rgb(217,239,139)
846	hardinxveld-giessendam	51.83862405	4.82461042390934	rgb(220,220,220)
847	ottersum	51.7084075	5.99299077936955	rgb(220,220,220)
848	sint anthonis	51.6268513	5.8815625	rgb(254,224,139)
849	's-hertogenboshc			rgb(217,239,139)
850	dwingeloo	52.8402233	6.399002928683911	rgb(217,239,139)
851	fijnaart	51.63963165	4.467314961760639	rgb(166,217,106)
852	zundert	51.4702197	4.6610472000000005	rgb(217,239,139)
853	wesepe	52.3302274	6.2138749	rgb(217,239,139)
854	oud-vossemeer	51.57949695	4.19133427344394	rgb(166,217,106)
855	dongen	51.6247384	4.936678400000001	rgb(254,224,139)
856	grotenhof	51.5176	5.59282	rgb(217,239,139)
857	's hertogenbosch	51.7099516	5.291918817915019	rgb(254,224,139)
858	hindeloopen	52.93595605	5.34348367620473	rgb(215,48,39)
859	workum	52.9737424	5.39233840823089	rgb(215,48,39)
860	goirle	51.5239585	5.0661977	rgb(253,174,97)
861	dinteloord	51.62608295	4.34075942896424	rgb(220,220,220)
862	lepelstraat	51.54823270000001	4.272916099999999	rgb(220,220,220)
863	st. willebrord	51.5502727	4.58872116598883	rgb(166,217,106)
864	oostrum lb	51.5289536	6.02712929047747	rgb(215,48,39)
865	rothem	50.87645	5.7355815	rgb(215,48,39)
866	frieschepalen	53.105925	6.207989772265838	rgb(166,217,106)
867	heusden	51.7320054	5.1357599999999985	rgb(254,224,139)
868	brakel	51.8172979	5.0914074000000005	rgb(215,48,39)
869	middelrode	51.6648165	5.4193349	rgb(166,217,106)
870	arnhen			rgb(254,224,139)
871	sas van gent	51.24755785	3.8047942164986	rgb(220,220,220)
